"x","y"
3.5,4.5
3.48255478163967,4.50987483437583
3.46486130986996,4.51949868335978
3.4469213540233,4.52887058457497
3.42873670808034,4.53798960083908
3.41030919049052,4.54685482025809
3.39164064399022,4.55546535631746
3.37273293541856,4.56382034797073
3.35358795553062,4.57191895972572
3.33420761880845,4.579760381728
3.31459386326957,4.58734382984189
3.29474865027317,4.59466854572892
3.27467396432404,4.60173379692359
3.25437181287403,4.60853887690667
3.23384422612137,4.61508310517583
3.21309325680762,4.62136582731371
3.19212098001244,4.62738641505331
3.17092949294601,4.6331442663409
3.14952091473939,4.63863880539613
3.12789738623256,4.64386948276968
3.10606106976035,4.64883577539817
3.08401414893621,4.65353718665647
3.06175882843384,4.65797324640738
3.03929733376676,4.66214351104863
3.01663191106571,4.66604756355721
2.99376482685408,4.66968501353114
2.97069836782122,4.67305549722844
2.94743484059383,4.67615867760356
2.92397657150523,4.67899424434104
2.9003259063628,4.68156191388658
2.87648521021332,4.68386142947535
2.85245686710656,4.68589256115773
2.82824327985679,4.68765510582222
2.80384686980257,4.68914888721584
2.77927007656457,4.69037375596168
2.75451535780164,4.6913295895739
2.72958518896501,4.69201629246993
2.70448206305081,4.69243379598005
2.67920849035069,4.69258205835426
2.65376699820088,4.69246106476644
2.62816013072938,4.69207082731586
2.60239044860161,4.69141138502594
2.57646052876429,4.69048280384034
2.55037296418781,4.68928517661642
2.52413036360689,4.68781862311591
2.49773535125971,4.68608328999292
2.47119056662551,4.68407935077933
2.44449866416064,4.68180700586739
2.41766231303309,4.67926648248969
2.39068419685563,4.67645803469646
2.36356701341738,4.67338194333014
2.33631347441409,4.67003851599729
2.30892630517695,4.66642808703786
2.28140824440006,4.66255101749175
2.25376204386656,4.65840769506267
2.22599046817348,4.65399853407942
2.19809629445523,4.64932397545442
2.17008231210595,4.64438448663964
2.14195132250053,4.63918056157984
2.11370613871448,4.63371272066319
2.08534958524264,4.62798151066923
2.05688449771673,4.62198750471418
2.02831372262178,4.61573130219364
1.9996401170115,4.60921352872265
1.97086654822255,4.60243483607312
1.94199589358783,4.59539590210868
1.91303104014874,4.58809743071685
1.88397488436649,4.58054015173868
1.85483033183246,4.57272482089579
1.82560029697759,4.56465221971474
1.79628770278102,4.55632315544891
1.76689548047775,4.54773846099781
1.73742656926551,4.53889899482371
1.70788391601086,4.52980564086587
1.67827047495451,4.52045930845212
1.64858920741589,4.51086093220789
1.61884308149702,4.50101147196281
1.58903507178569,4.49091191265472
1.55916815905805,4.4805632642311
1.52924532998048,4.4699665615482
1.49926957681094,4.45912286426744
1.46924389709978,4.44803325674951
1.43917129338995,4.43669884794593
1.40905477291675,4.42512077128813
1.37889734730714,4.41330018457413
1.34870203227854,4.40123826985275
1.3184718473373,4.38893623330541
1.28820981547672,4.37639530512551
1.25791896287476,4.36361673939542
1.22760231859145,4.35060181396107
1.19726291426595,4.33735183030415
1.1669037838134,4.32386811341198
1.13652796312156,4.31015201164502
1.10613848974718,4.29620489660202
1.07573840261228,4.28202816298286
1.04533074170023,4.26762322844908
1.01491854775178,4.25299153348214
0.984504861960994,4.23813454123934
0.954092725671097,4.22305373740751
0.923685180070377,4.20775063005449
0.893285265888054,4.19222674947825
0.862896023090213,4.1764836480539
0.832520490575812,4.16052290007849
0.802161705872786,4.14434610161349
0.771822704834308,4.12795487032528
0.741506521335201,4.11135084532333
0.711216186968548,4.09453568699631
0.680954730742547,4.07751107684602
0.650725178777601,4.0602787173193
0.620530554003716,4.04284033163774
0.590373875858207,4.02519766362538
0.560258159983758,4.00735247753432
0.530186417926861,3.98930655786829
0.500161656836662,3.97106170920422
0.470186879164247,3.95261975601178
0.440265082362407,3.93398254247091
0.410399258585887,3.91515193228745
0.380592394392176,3.89612980850671
0.350847470442854,3.87691807332523
0.321167461205529,3.8575186479005
0.291555334656392,3.83793347215891
0.26201405198342,3.81816450460171
0.232546567290264,3.79821372210919
0.203155827300837,3.77808311974295
0.173844771064644,3.75777471054648
0.144616329662885,3.73729052534376
0.115473425915342,3.71663261253624
0.0864189740881049,3.69580303789799
0.057455879602144,3.67480388436911
0.0285870387427718,3.65363725184747
-0.000184661629982541,3.63230525697866
-0.0288563443700585,3.61081003294441
-0.0574251423330747,3.5891537292492
-0.0858881986630424,3.56733851150535
-0.114242667078048,3.54536656121647
-0.142485712154877,3.52324007555926
-0.17061450961256,3.50096126716387
-0.19862624659479,3.47853236389255
-0.226518121951213,3.45595560861695
-0.254287346517536,3.43323325899378
-0.281931143394442,3.41036758723906
-0.309446748225282,3.38736087990093
-0.3368314094725,3.36421543763093
-0.364082388692795,3.34093357495402
-0.391196960810952,3.31751762003705
-0.418172414392354,3.29396991445601
-0.445006051914124,3.27029281296182
-0.47169519003487,3.24648868324491
-0.498237159863021,3.22255990569841
-0.524629307223712,3.19850887318015
-0.550868992924202,3.17433799077331
-0.576953593017785,3.15004967554601
-0.60288049906619,3.12564635630953
-0.628647118400418,3.10113047337545
-0.654250874380007,3.07650447831164
-0.679689206650697,3.05177083369709
-0.704959571400457,3.02693201287564
-0.730059441613872,3.00199049970867
-0.754986307324837,2.97694878832672
-0.779737675867554,2.95180938288006
-0.804311072125793,2.92657479728828
-0.828704038780408,2.90124755498892
-0.852914136555059,2.8758301886851
-0.876938944460145,2.85032524009226
-0.900776060034896,2.82473525968402
-0.924423099587617,2.79906280643708
-0.947877698434061,2.77331044757539
-0.971137511133886,2.74748075831336
-0.994200211725208,2.7215763215984
-1.01706349395719,2.69559972785259
-1.03972507152065,2.66955357471366
-1.06218267827672,2.64344046677521
-1.08443406848345,2.61726301532629
-1.10647701702035,2.59102383809022
-1.12830931961094,2.56472555896286
-1.14992879304316,2.53837080775021
-1.17133327538767,2.51196221990542
-1.19252062621408,2.48550243626527
-1.21348872680497,2.45899410278609
-1.23423548036774,2.43243987027911
-1.25475881224433,2.40584239414548
-1.27505667011866,2.37920433411063
-1.29512702422185,2.35252835395837
-1.31496786753522,2.32581712126449
-1.33457721599096,2.29907330713
-1.35395310867059,2.27229958591402
-1.37309360800096,2.24549863496636
-1.39199679994811,2.21867313435979
-1.41066079420859,2.19182576662201
-1.42908372439852,2.16495921646742
-1.44726374824024,2.13807617052866
-1.46519904774652,2.1111793170879
-1.48288782940235,2.08427134580808
-1.50032832434431,2.05735494746391
-1.51751878853743,2.03043281367278
-1.53445750294962,2.00350763662565
-1.55114277372356,1.97658210881778
-1.56757293234607,1.94965892277952
-1.58374633581499,1.92274077080702
-1.59966136680344,1.89583034469306
-1.61531643382158,1.86893033545783
-1.63070997137577,1.84204343307982
-1.64584044012506,1.81517232622688
-1.66070632703521,1.78831970198729
-1.6753061455299,1.7614882456011
-1.68963843563945,1.73468064019159
-1.7037017641468,1.70789956649697
-1.71749472473081,1.68114770260228
-1.73101593810691,1.65442772367162
-1.74426405216505,1.62774230168062
-1.75723774210484,1.60109410514923
-1.76993571056812,1.57448579887491
-1.78235668776861,1.54792004366611
-1.79449943161895,1.52139949607621
-1.80636272785487,1.49492680813787
-1.81794539015663,1.46850462709782
-1.82924626026766,1.44213559515215
-1.84026420811035,1.41582234918208
-1.85099813189912,1.38956752049028
-1.86144695825051,1.36337373453774
-1.87160964229062,1.33724361068123
-1.88148516775949,1.31117976191135
-1.89107254711282,1.28518479459126
-1.90037082162066,1.25926130819604
-1.9093790614633,1.23341189505272
-1.91809636582427,1.20763914008107
-1.9265218629804,1.18194562053512
-1.93465471038899,1.1563339057454
-1.94249409477207,1.13080655686206
-1.95003923219775,1.1053661265987
-1.95728936815857,1.08001515897716
-1.96424377764697,1.05475618907307
-1.9709017652278,1.02959174276237
-1.97726266510786,1.00452433646872
-1.98332584120244,0.979556476911871
-1.989090687199,0.954690660856959
-1.99455662661775,0.929929374864875
-1.99972311286928,0.90527509504358
-2.00458962930929,0.880730286800515
-2.00915568929019,0.856297404596046
-2.01342083620978,0.831978891698037
-2.01738464355692,0.807777179937509
-2.02104671495419,0.783694689465473
-2.02440668419749,0.759733828510905
-2.0274642152927,0.735896993139935
-2.03021900248926,0.712186567016235
-2.03267077031075,0.688604921162659
-2.03481927358242,0.665154413724141
-2.03666429745574,0.641837389731884
-2.03820565742986,0.618656180868854
-2.03944319937007,0.595613105236622
-2.0403767995232,0.572710467123547
-2.04100636453002,0.549950556774356
-2.04133183143455,0.527335650161118
-2.04135316769037,0.504868008755647
-2.04107037116387,0.48254987930336
-2.04048347013448,0.460383493598607
-2.0395925232918,0.438371068261485
-2.03839761972977,0.416514804516182
-2.03689887893776,0.394816887970862
-2.0350964507886,0.373279488399096
-2.0329905155236,0.351904759522894
-2.03058128373453,0.330694838797332
-2.02786899634256,0.309651847196808
-2.02485392457417,0.288777889002944
-2.02153636993403,0.268075051594168
-2.01791666417483,0.247545405236965
-2.01399516926414,0.227191002878865
-2.00977227734818,0.207013879943141
-2.00524841071262,0.187016054125273
-2.00042402174035,0.167199525191176
-1.99529959286625,0.147566274777233
-1.98987563652894,0.128118266192122
-1.98415269511953,0.108857444220496
-1.9781313409274,0.0897857349285004
-1.97181217608294,0.0709050454711727
-1.96519583249737,0.0522172639017233
-1.95828297179955,0.0337242589827375
-1.95107428526977,0.0154278799992951
-1.94357049377068,-0.0026700434259509
-1.93577234767519,-0.0205677015157417
-1.92768062679139,-0.0382633045191801
-1.91929614028464,-0.0557550828907141
-1.91061972659661,-0.0730412874670836
-1.90165225336142,-0.0901201896422338
-1.89239461731893,-0.106990081540182
-1.88284774422503,-0.123649276185794
-1.87301258875907,-0.140096107673491
-1.8628901344284,-0.156328931333827
-1.85248139347003,-0.172346123897964
-1.84178740674937,-0.188146083659995
-1.83080924365618,-0.203727230637108
-1.81954800199763,-0.21908800672759
-1.80800480788849,-0.234226875866634
-1.79618081563856,-0.249142324179941
-1.78407720763721,-0.263832860135109
-1.77169519423515,-0.278297014690784
-1.7590360136234,-0.292533341443564
-1.74610093170949,-0.306540416772639
-1.73289124199081,-0.320316839982147
-1.71940826542533,-0.333861233441247
-1.70565335029948,-0.347172242721882
-1.6916278720933,-0.360248536734213
-1.67733323334293,-0.37308880785974
-1.66277086350033,-0.385691772082047
-1.64794221879034,-0.398056169115216
-1.63284878206509,-0.410180762529848
-1.61749206265567,-0.422064339876703
-1.60187359622121,-0.433705712807952
-1.58599494459536,-0.445103717196
-1.56985769563003,-0.456257213249908
-1.55346346303668,-0.467165085629366
-1.53681388622491,-0.477826243556225
-1.51991063013851,-0.488239620923577
-1.50275538508903,-0.498404176402362
-1.48534986658665,-0.508318893545504
-1.46769581516874,-0.51798278088955
-1.44979499622572,-0.527394872053819
-1.43164919982456,-0.536554225837038
-1.41326024052978,-0.545459926311461
-1.394629957222,-0.554111082914463
-1.37576021291402,-0.562506830537592
-1.35665289456453,-0.570646329613083
-1.33730991288946,-0.57852876619781
-1.31773320217085,-0.586153352054685
-1.29792472006347,-0.593519324731475
-1.27788644739901,-0.60062594763705
-1.25762038798804,-0.607472510115043
-1.23712856841961,-0.614058327514911
-1.21641303785862,-0.620382741260401
-1.19547586784084,-0.626445118915411
-1.17431915206583,-0.632244854247227
-1.15294500618754,-0.637781367287147
-1.13135556760275,-0.643054104388483
-1.10955299523733,-0.648062538281917
-1.08753946933033,-0.652806168128235
-1.06531719121601,-0.657284519568405
-1.04288838310366,-0.661497144771014
-1.02025528785541,-0.665443622477053
-0.997420168761906,-0.66912355804204
-0.974385309316039,-0.672536583475484
-0.951153012984556,-0.675682357477688
-0.92772560297773,-0.678560565473872
-0.904105422017038,-0.681170919645634
-0.880294832100896,-0.683513158959734
-0.856296214268449,-0.685587049194192
-0.832111968361484,-0.687392382961711
-0.807744512784437,-0.688928979730421
-0.783196284262562,-0.690196685841924
-0.758469737598251,-0.691195374526666
-0.733567345425568,-0.691924945916611
-0.708491597962976,-0.692385327055228
-0.683245002764327,-0.692576471904786
-0.6578300844681,-0.69249836135096
-0.632249384544948,-0.692151003204739
-0.606505461043543,-0.69153443220165
-0.580600888334785,-0.690648709998279
-0.554538256854356,-0.689493925166108
-0.528320172843687,-0.688070193182657
-0.501949258089329,-0.68637765641994
-0.475428149660781,-0.684416484130221
-0.448759499646788,-0.682186872429095
-0.421945974890124,-0.679689044275874
-0.394990256720924,-0.676923249451293
-0.367895040688538,-0.673889764532528
-0.340663036291994,-0.670588892865545
-0.313296966709034,-0.667020964534758
-0.285799568523816,-0.663186336330027
-0.258173591453239,-0.659085391710978
-0.230421798071993,-0.654718540768655
-0.202546963536287,-0.650086220184514
-0.174551875306348,-0.645188893186752
-0.146439332867666,-0.640027049503988
-0.118212147451062,-0.634601205316288
-0.0898731417515528,-0.628911903203551
-0.0614251496460931,-0.622959712091246
-0.0328710159101864,-0.616745227193525
-0.0042135959334122,-0.610269069953697
0.0245442445661146,-0.603531887982091
0.0533996298283064,-0.59653435499129
0.0823496743386851,-0.589277170728761
0.111391483116923,-0.581761060906883
0.140522152006346,-0.573986777130375
0.169738767964338,-0.565955096821135
0.199038409353651,-0.557666823140503
0.228418146234564,-0.549122784908938
0.25787504065787,-0.540323836523144
0.287406146958676,-0.531270857870627
0.317008512050959,-0.521964754241709
0.34667917572288,-0.512406456238996
0.376415170932796,-0.502596919684325
0.406213524105967,-0.492537125523175
0.436071255431906,-0.482228079726582
0.465985379162363,-0.471670813190531
0.495952903909893,-0.460866381632881
0.525970832946995,-0.449815865487782
0.556036164505778,-0.438520369797641
0.586145892078144,-0.426981024102613
0.616297004716422,-0.415198982327653
0.646486487334479,-0.40317542266712
0.676711321009208,-0.390911547466959
0.706968483282429,-0.378408583104471
0.737254948463133,-0.365667779865672
0.767567687930035,-0.352690411820271
0.79790367043445,-0.339477776694257
0.828259862403409,-0.326031195740132
0.858633228243013,-0.312352013604784
0.889020730641986,-0.298441598195031
0.919419330875412,-0.28430134054082
0.9498259891086,-0.269932654656132
0.980237664701066,-0.255336977397584
1.0106513165106,-0.240515768320735
1.04106390319735,-0.225470509534147
1.071472383528,-0.210202705551157
1.10187371667986,-0.194713883139441
1.13226486254495,-0.179005591168333
1.162642782034,-0.163079400453941
1.19300443738038,-0.146936903602063
1.22334679244387,-0.130579714848934
1.25366681301423,-0.114009469899796
1.28396146711467,-0.0972278257653373
1.31422772530504,-0.0802364605959863
1.34446256098474,-0.0630370735141005
1.37466295069539,-0.0456313844440533
1.40482587442318,-0.0280211339402506
1.43494831590089,-0.0102080830130657
1.46502726290946,0.00780598704725233
1.49505970757926,0.0260192748487114
1.52504264669086,0.0444299590777052
1.55497308197532,0.0630361986811553
1.58484802041405,0.081836133050606
1.61466447453812,0.100827882208289
1.64441946272695,0.120009546995111
1.67411000950653,0.13937920926058
1.7037331458469,0.158934932054611
1.73328590945914,0.178674759821222
1.7627653450915,0.198596718594084
1.79216850482499,0.218698816193922
1.82149244836813,0.238979042427728
1.85073424335101,0.259435369289778
1.87989096561851,0.280065751164435
1.90895969952267,0.300868125030701
1.93793753821435,0.321840410668525
1.96682158393382,0.34298051086682
1.99560894830058,0.364286311633186
2.02429675260218,0.385755682405296
2.05288212808209,0.407386476263966
2.0813622162266,0.429176530147837
2.10973416905062,0.451123665069679
2.13799514938251,0.473225686334287
2.16614233114778,0.495480383757953
2.19417289965172,0.517885531889482
2.22208405186084,0.540438890232732
2.24987299668317,0.56313820347066
2.27753695524739,0.585981201690861
2.3050731611807,0.608965600612547
2.33247886088545,0.632089101814982
2.3597513138145,0.655349392967312
2.38688779274529,0.678744148059807
2.41388558405255,0.702271027636453
2.44074198797964,0.7259276790289
2.46745431890854,0.749711736591719
2.49401990562842,0.773620821938975
2.52043609160275,0.797652544182058
2.54670023523495,0.82180450016877
2.57280971013254,0.846074274723641
2.59876190536979,0.870459440889436
2.62455422574879,0.894957560169861
2.65018409205901,0.919566182773404
2.67564894133518,0.944282847858313
2.70094622711358,0.969105083778673
2.72607341968672,0.994030408331578
2.75102800635628,1.01905632900535
2.77580749168439,1.04418034322876
2.80040939774316,1.06939993862134
2.8248312643625,1.09471259324456
2.84907064937609,1.12011577585406
2.87312512886563,1.14560694615273
2.89699229740321,1.17118355504479
2.92066976829188,1.19684304489068
2.94415517380427,1.22258284976278
2.9674461654194,1.24840039570205
2.99054041405753,1.27429310097543
3.01343561031302,1.30025837633395
3.03612946468535,1.32629362527173
3.05861970780797,1.35239624428556
3.08090409067532,1.37856362313529
3.10298038486769,1.40479314510484
3.12484638277405,1.43108218726388
3.14649989781282,1.4574281207301
3.16793876465057,1.48382831093211
3.18916083941845,1.51028011787287
3.21016399992669,1.53678089639376
3.23094614587674,1.56332799643899
3.25150519907131,1.58991876332068
3.27183910362222,1.61655053798431
3.29194582615597,1.6432206572746
3.31182335601704,1.66992645420184
3.33146970546903,1.69666525820861
3.35088290989336,1.72343439543678
3.37006102798575,1.75023118899493
3.3890021419504,1.77705295922604
3.40770435769168,1.80389702397544
3.4261658050036,1.83076069885903
3.44438463775682,1.8576412975317
3.46235903408325,1.88453613195598
3.48008719655822,1.91144251267085
3.49756735238027,1.93835774906065
3.51479775354839,1.96527914962418
3.5317766770368,1.99220402224381
3.54850242496732,2.01912967445472
3.56497332477909,2.04605341371413
3.58118772939585,2.07297254767054
3.59714401739066,2.099884384433
3.612840593148,2.12678623284024
3.62827588702339,2.15367540272987
3.6434483555003,2.18054920520728
3.65835648134452,2.20740495291462
3.67299877375591,2.23423996029951
3.6873737685174,2.26105154388358
3.70148002814152,2.28783702253079
3.71531614201405,2.31459371771561
3.72888072653513,2.34131895379083
3.74217242525762,2.3680100582551
3.75518990902272,2.39466436202021
3.7679318760929,2.42127919967801
3.78039705228207,2.44785190976691
3.792584191083,2.47437983503804
3.80449207379197,2.50086032272097
3.81611950963064,2.52729072478902
3.82746533586509,2.553668398224
3.83852841792218,2.57999070528055
3.8493076495029,2.60625501374989
3.85980195269309,2.63245869722306
3.87001027807117,2.65859913535356
3.87993160481311,2.68467371411936
3.88956494079451,2.71067982608431
3.89890932268978,2.73661487065887
3.90796381606854,2.76247625436022
3.91672751548899,2.78826139107152
3.92519954458848,2.8139677023006
3.93337905617118,2.83959261743775
3.94126523229273,2.86513357401282
3.9488572843421,2.89058801795143
3.95615445312041,2.9159534038304
3.96315600891686,2.94122719513227
3.9698612515817,2.96640686449899
3.97626951059627,2.99148989398459
3.98238014513999,3.01647377530703
3.9881925441545,3.041356010099
3.99370612640476,3.06613411015776
3.99892034053711,3.09080559769394
4.00383466513451,3.11536800557935
4.00844860876858,3.13981887759368
4.01276171004881,3.16415576867009
4.01677353766866,3.18837624513976
4.0204836904487,3.21247788497523
4.02389179737677,3.2364582780326
4.026997517645,3.26031502629254
4.02980054068396,3.28404574410011
4.03230058619367,3.30764805840331
4.03449740417167,3.33111960899036
4.03639077493799,3.35445804872578
4.03798050915714,3.37766104378504
4.03926644785702,3.40072627388797
4.04024846244482,3.42365143253078
4.04092645471991,3.44643422721671
4.04130035688362,3.46907237968527
4.04137013154605,3.49156362614009
4.0411357717298,3.51390571747526
4.04059730087064,3.53609641950026
4.03975477281522,3.55813351316339
4.03860827181564,3.58001479477365
4.03715791252105,3.6017380762211
4.03540383996615,3.62330118519571
4.03334622955676,3.64470196540454
4.03098528705219,3.66593827678742
4.02832124854472,3.68700799573089
4.025354380436,3.70790901528063
4.02208497941035,3.72863924535209
4.01851337240516,3.74919661293954
4.01463991657814,3.76957906232336
4.01046499927166,3.78978455527559
4.00598903797396,3.80981107126377
4.00121248027745,3.829656607653
3.99613580383392,3.84931917990618
3.99075951630677,3.86879682178245
3.98508415532028,3.88808758553387
3.97911028840583,3.90718954210014
3.97283851294511,3.92610078130152
3.96626945611046,3.94481941202985
3.95940377480208,3.96334356243766
3.95224215558238,3.98167138012533
3.94478531460732,3.99980103232638
3.93703399755477,4.01773070609069
3.92898897954999,4.03545860846583
3.92065106508807,4.05298296667633
3.91202108795351,4.07030202830098
3.90309991113684,4.08741406144804
3.89388842674828,4.10431735492847
3.88438755592863,4.12101021842699
3.87459824875702,4.13749098267117
3.86452148415603,4.15375799959833
3.85415826979372,4.16980964252031
3.84350964198288,4.18564430628621
3.83257666557744,4.20126040744285
3.8213604338659,4.21665638439312
3.80986206846211,4.23183069755216
3.79808271919301,4.2467818295013
3.78602356398372,4.2615082851398
3.77368580873971,4.27600859183437
3.76107068722623,4.29028129956642
3.74817946094491,4.30432498107708
3.73501341900763,4.31813823200989
3.72157387800762,4.33171967105128
3.70786218188779,4.34506794006866
3.69387970180631,4.35818170424624
3.67962783599954,4.37105965221855
3.66510800964218,4.38370049620151
3.65032167470478,4.39610297212126
3.6352703098085,4.40826583974055
3.6199554200773,4.42018788278274
3.60437853698737,4.43186790905347
3.58854121821405,4.44330475055985
3.57244504747603,4.45449726362725
3.55609163437695,4.46544432901369
3.5394826142445,4.47614485202177
3.52261964796686,4.48659776260808
3.50550442182659,4.4968020154903
